start
00177,3605
7,3605
0,0,0,-8977,20177,3605
0,0,0,-8977,20177,3605
0,0,0,-8977,20177,3605
0,0,0,-8977,20177,3605
0,0,0,-8977,20177,3605
start
0
Success enabling accelero and gyro
Wrong ID for LSM6DSOX sensor. Check that device is plugged
-18,-12,519,1382,-73430,-28875
-18,-12,519,1382,-73430,-28875
-33,-21,1034,235865,197872,-439880
-33,-21,1038,39830,-140157,-46480
-32,-20,1036,455,-4970,560
-32,-20,1036,455,-4970,560
-33,-21,1037,437,-5005,560
-34,-21,1037,472,-4952,577
-34,-21,1040,490,-4952,560
-34,-21,1040,490,-4952,560
-33,-21,1037,420,-4935,560
-34,-21,1040,437,-4987,542
-33,-21,1039,437,-4970,577
-33,-21,1039,437,-4970,577
-34,-21,1039,437,-4952,542
-34,-20,1039,420,-4952,577
-33,-21,1040,402,-4970,560
-33,-21,1040,402,-4970,560
-33,-21,1040,455,-4917,577
-34,-21,1041,437,-4970,577
-33,-20,1040,437,-4917,560
-33,-20,1040,437,-4917,560
-34,-21,1041,385,-4970,577
-33,-21,1041,385,-4970,560
-33,-21,1041,420,-4970,542
-34,-21,1040,420,-4970,542
-33,-20,1041,437,-4935,577
-33,-20,1042,420,-4900,595
-33,-20,1042,420,-4900,595
-33,-21,1040,437,-4917,595
-33,-21,1041,455,-4952,595
-34,-20,1041,437,-4900,577
-34,-20,1041,437,-4900,577
-33,-21,1041,437,-4882,560
-34,-21,1042,420,-4917,577
-34,-20,1042,437,-4935,577
-34,-20,1042,437,-4935,577
-33,-21,1041,437,-4935,577
-34,-20,1042,455,-4917,577
-33,-21,1042,402,-4917,560
-33,-21,1042,402,-4917,560
-34,-20,1043,437,-4900,577
-33,-20,1043,420,-4900,577
-33,-21,1042,420,-4900,560
-33,-21,1042,420,-4900,560
-33,-21,1042,455,-4952,560
-33,-20,1043,420,-4970,577
-33,-20,1043,455,-4935,577
-33,-20,1043,455,-4935,577
-33,-20,1043,437,-4882,577
-33,-20,1038,455,-4952,577
-33,-20,1038,455,-4952,577
-34,-22,1054,402,-4987,577
-33,-19,1032,490,-4882,560
-33,-20,1047,437,-4970,560
-33,-20,1047,437,-4970,560
-34,-21,1047,402,-4865,560
-33,-20,1039,420,-4812,577
-33,-21,1041,420,-4865,595
-33,-21,1041,420,-4865,595
-33,-21,1050,402,-4882,595
-33,-20,1036,402,-4812,577
-34,-20,1049,420,-4882,595
-34,-20,1049,420,-4882,595
-33,-20,1041,437,-4900,560
-34,-20,1046,420,-4917,595
-33,-20,1041,437,-4847,595
-33,-20,1041,437,-4847,595
-34,-20,1046,420,-4882,560
-33,-21,1041,402,-4865,577
-33,-21,1041,420,-4882,560
-34,-20,1046,420,-4882,560
-33,-20,1043,420,-4865,577
-33,-21,1045,420,-4882,595
-33,-21,1045,420,-4882,595
-33,-20,1042,420,-4865,595
-34,-20,1045,420,-4882,560
-33,-20,1043,420,-4917,577
-33,-20,1043,420,-4917,577
-33,-20,1045,437,-4917,542
-33,-20,1042,437,-4847,577
-34,-20,1045,420,-4917,577
-34,-20,1045,420,-4917,577
-33,-20,1044,437,-4882,595
-33,-20,1044,455,-4900,577
-33,-20,1044,437,-4900,595
-33,-20,1044,437,-4900,595
-33,-20,1045,437,-4917,595
-33,-20,1043,420,-4882,577
-33,-20,1046,402,-4952,560
-33,-20,1046,402,-4952,560
-33,-20,1043,437,-4900,577
-33,-21,1045,437,-4900,560
-33,-21,1045,420,-4970,577
-33,-20,1045,420,-4970,577
-33,-20,1044,437,-4935,595
-33,-20,1044,455,-4952,577
-33,-20,1044,455,-4952,577
-33,-20,1045,490,-4935,595
-33,-20,1043,437,-4900,595
-33,-20,1045,402,-4900,595
-33,-20,1045,402,-4900,595
-33,-20,1045,420,-4917,577
-33,-21,1045,472,-4952,577
-33,-20,1045,472,-4900,560
-33,-20,1045,472,-4900,560
-33,-20,1046,420,-4900,577
-34,-20,1044,402,-4935,560
-33,-20,1046,420,-4917,542
-33,-20,1046,420,-4917,542
-33,-20,1044,455,-4952,577
-33,-20,1044,437,-4935,560
-34,-20,1045,437,-4917,577
-34,-20,1045,437,-4917,577
-33,-20,1045,420,-4917,560
-34,-20,1045,385,-4900,595
-34,-20,1045,420,-4882,577
-33,-21,1045,420,-4882,577
-34,-20,1045,437,-4865,577
-34,-21,1045,472,-4865,577
-34,-21,1045,472,-4865,577
-33,-20,1045,437,-4900,542
-33,-20,1045,420,-4865,577
-33,-20,1046,437,-4882,577
-33,-20,1046,437,-4882,577
-33,-20,1045,420,-4900,612
-33,-20,1045,420,-4865,577
-33,-20,1046,472,-4865,595
-33,-20,1046,472,-4865,595
-33,-20,1045,472,-4917,542
-33,-20,1044,420,-4935,560
-33,-21,1047,437,-4952,560
-33,-21,1047,437,-4952,560
-34,-20,1045,455,-4952,577
-33,-20,1045,455,-4935,542
-33,-20,1049,455,-4900,577
-33,-20,1049,455,-4900,577
-33,-20,1037,402,-4882,595
-34,-21,1057,455,-4900,577
-34,-21,1057,437,-4830,577
-33,-19,1034,437,-4830,577
-34,-21,1050,402,-4935,595
-34,-20,1048,455,-4882,595
-34,-20,1048,455,-4882,595
-33,-20,1040,437,-4882,577
-33,-20,1052,420,-4900,560
-33,-20,1042,420,-4865,577
-33,-20,1042,420,-4865,577
-34,-20,1047,402,-4935,560
-33,-20,1045,437,-4935,560
-33,-20,1046,420,-4935,577
-33,-20,1046,420,-4935,577
-33,-20,1043,402,-4900,577
-34,-20,1048,402,-4935,560
-33,-20,1044,455,-4952,577
-33,-20,1044,455,-4952,577
-33,-20,1047,472,-4917,577
-33,-20,1046,437,-4900,595
-34,-20,1045,420,-4917,560
-34,-20,1045,420,-4917,560
-33,-20,1045,437,-4900,560
-34,-20,1045,472,-4917,542
-34,-20,1045,420,-4935,577
-33,-20,1046,420,-4935,577
-33,-20,1045,437,-4952,560
-33,-20,1045,420,-4935,577
-33,-20,1045,420,-4935,577
-33,-20,1046,437,-4935,612
-32,-20,1045,437,-4935,595
-33,-20,1045,437,-4900,595
-33,-20,1045,437,-4900,595
-34,-20,1046,472,-4882,595
-34,-20,1045,472,-4900,560
-33,-20,1045,437,-4865,560
-33,-20,1045,437,-4865,560
-33,-20,1047,402,-4917,542
-33,-20,1046,455,-4865,577
-33,-20,1046,472,-4847,577
-33,-20,1046,472,-4847,577
-33,-21,1046,455,-4917,560
-33,-20,1046,437,-4900,577
-33,-20,1045,437,-4900,577
-33,-20,1045,437,-4900,577
-33,-20,1046,455,-4882,542
-33,-20,1045,455,-4847,560
-33,-20,1045,455,-4847,560
-33,-20,1045,420,-4830,560
-33,-20,1046,402,-4865,560
-34,-20,1046,437,-4900,577
-34,-20,1046,437,-4900,577
-34,-21,1046,420,-4882,560
-33,-20,1045,420,-4900,577
-34,-20,1045,437,-4900,560
-34,-20,1045,437,-4900,560
-33,-20,1046,420,-4917,577
-33,-20,1046,437,-4900,577
-33,-20,1045,402,-4900,595
-33,-20,1045,402,-4900,595
-34,-20,1046,437,-4900,560
-33,-21,1044,455,-4917,577
-34,-21,1047,420,-4917,577
-34,-21,1047,420,-4917,577
-33,-20,1046,472,-4935,560
-33,-20,1045,472,-4882,577
-33,-21,1046,437,-4882,577
-33,-21,1046,437,-4882,577
-33,-20,1046,420,-4882,577
-33,-20,1046,437,-4900,595
-33,-20,1046,437,-4900,595
-34,-20,1045,455,-4900,595
-33,-21,1045,402,-4935,525
-33,-20,1046,420,-4917,560
-33,-20,1046,420,-4917,560
-33,-20,1046,437,-4900,595
-34,-20,1046,437,-4882,577
-34,-20,1046,437,-4882,560
-34,-20,1046,437,-4882,560
-33,-21,1045,437,-4917,577
-33,-20,1046,437,-4917,577
-34,-20,1046,455,-4917,577
-34,-20,1046,455,-4917,577
-33,-20,1046,420,-4917,560
-33,-20,1045,385,-4935,560
-34,-20,1046,437,-4882,577
-34,-20,1046,437,-4882,577
-34,-20,1046,420,-4865,542
-33,-20,1046,455,-4882,577
-33,-20,1045,455,-4882,577
-33,-20,1045,455,-4882,577
-33,-20,1046,455,-4900,577
-33,-20,1046,437,-4865,577
-33,-20,1046,437,-4865,577
-33,-20,1046,420,-4882,595
-33,-21,1046,420,-4935,560
-33,-20,1046,455,-4900,595
-33,-20,1046,455,-4900,595
-32,-21,1045,455,-4882,612
-33,-20,1047,402,-4917,577
-33,-20,1045,402,-4900,560
-33,-20,1045,402,-4900,560
-33,-20,1046,402,-4900,577
-33,-20,1047,472,-4865,595
-34,-20,1045,472,-4847,560
-34,-20,1045,472,-4847,560
-33,-20,1046,455,-4882,577
-34,-20,1044,437,-4900,577
-33,-20,1046,455,-4847,542
-33,-20,1046,455,-4847,542
-33,-20,1045,437,-4882,560
-33,-20,1048,437,-4882,542
-33,-20,1045,437,-4900,577
-33,-20,1045,437,-4900,577
-33,-20,1046,402,-4900,560
-33,-20,1045,420,-4865,612
-33,-20,1045,420,-4865,612
-33,-20,1046,437,-4865,577
-33,-20,1046,402,-4935,560
-33,-20,1046,420,-4917,577
-33,-20,1046,420,-4917,577
-33,-20,1045,455,-4952,560
-33,-20,1048,455,-4952,542
-34,-20,1045,437,-4900,595
-34,-20,1045,437,-4900,595
-33,-20,1046,420,-4917,560
-34,-20,1047,437,-4900,525
-33,-20,1046,420,-4882,542
-33,-20,1046,420,-4882,542
-34,-20,1048,437,-4917,577
-33,-20,1047,437,-4935,542
-34,-21,1049,402,-4917,525
-34,-21,1049,402,-4917,525
-33,-20,1042,420,-4830,560
-33,-20,1050,455,-4900,577
-33,-20,1041,455,-4882,560
-33,-20,1041,455,-4882,560
-34,-21,1048,437,-4917,577
-33,-20,1044,455,-4882,542
-33,-20,1044,455,-4882,542
-33,-20,1045,455,-4900,507
-33,-20,1048,455,-4917,560
-33,-20,1044,455,-4935,560
-33,-20,1044,455,-4935,560
-33,-20,1046,437,-4935,542
-34,-20,1045,437,-4882,560
-32,-20,1047,490,-4882,560
-32,-20,1047,490,-4882,560
-34,-20,1043,472,-4812,595
-35,-21,1056,437,-4917,577
-34,-18,1028,507,-4760,612
-34,-18,1028,507,-4760,612
-34,-21,1067,402,-5022,612
-34,-19,1031,472,-4812,577
-33,-21,1054,490,-4987,595
-33,-21,1054,490,-4987,595
-34,-21,1042,472,-4882,595
-34,-20,1047,420,-4917,577
-34,-20,1046,455,-4917,560
-34,-20,1046,455,-4917,560
-33,-20,1050,420,-4900,612
-33,-19,1043,437,-4865,595
-33,-19,1043,437,-4865,595
-34,-21,1048,420,-4935,560
-34,-20,1042,420,-4882,577
-33,-20,1046,420,-4935,612
-33,-20,1046,420,-4935,612
-34,-20,1051,420,-4952,595
-34,-21,1043,420,-4900,560
-34,-20,1046,402,-4952,560
-34,-20,1046,402,-4952,560
-34,-21,1043,385,-4987,542
-32,-20,1047,402,-4917,525
-33,-20,1050,385,-4900,560
-33,-20,1050,385,-4900,560
-34,-21,1054,472,-4900,595
-34,-20,1037,420,-4795,612
-33,-20,1053,472,-4882,595
-33,-20,1053,472,-4882,595
-34,-21,1045,437,-4830,577
-34,-20,1044,455,-4830,577
-34,-20,1044,437,-4847,577
-34,-20,1044,437,-4847,577
-33,-21,1049,420,-4882,577
-34,-21,1042,437,-4847,577
-34,-21,1042,437,-4847,577
-33,-21,1049,420,-4865,577
-33,-20,1047,402,-4865,577
-33,-20,1045,420,-4882,560
-33,-20,1045,420,-4882,560
-34,-20,1048,402,-4865,595
-34,-20,1045,437,-4865,577
-34,-21,1048,420,-4900,560
-34,-21,1048,420,-4900,560
-33,-20,1046,420,-4865,577
-33,-20,1046,437,-4882,542
-34,-19,1047,420,-4865,560
-34,-19,1047,420,-4865,560
-34,-19,1045,402,-4847,542
-33,-22,1046,402,-4882,560
-33,-21,1049,437,-4865,577
-33,-21,1049,437,-4865,577
-34,-19,1045,455,-4847,577
-34,-20,1047,437,-4900,577
-34,-20,1047,472,-4882,577
-33,-21,1046,472,-4882,577
-34,-20,1046,455,-4865,560
-34,-20,1046,455,-4882,560
-34,-20,1046,455,-4882,560
-33,-20,1047,420,-4917,577
-33,-20,1045,437,-4847,560
-34,-20,1047,420,-4847,542
-34,-20,1047,420,-4847,542
-33,-20,1046,385,-4830,542
-34,-20,1046,420,-4865,542
-34,-21,1048,402,-4847,577
-34,-21,1048,402,-4847,577
-34,-20,1045,420,-4917,595
-34,-21,1046,437,-4900,595
-33,-20,1046,472,-4882,595
-33,-20,1046,472,-4882,595
-34,-20,1046,437,-4865,612
-33,-20,1047,437,-4865,577
-34,-20,1047,420,-4882,577
-34,-20,1047,420,-4882,577
-33,-20,1045,420,-4847,577
-35,-21,1047,420,-4900,577
-35,-21,1047,455,-4935,542
-34,-20,1047,455,-4935,542
-33,-20,1046,437,-4917,542
-34,-21,1047,437,-4935,542
-34,-21,1047,437,-4935,542
-33,-20,1045,420,-4935,525
-33,-20,1047,420,-4900,542
-34,-20,1046,455,-4900,560
-34,-20,1046,455,-4900,560
-33,-20,1046,455,-4900,577
-34,-20,1046,420,-4917,542
-34,-20,1047,385,-4900,560
-34,-20,1047,385,-4900,560
-34,-21,1046,402,-4917,560
-34,-20,1047,420,-4952,560
-33,-21,1047,420,-4917,577
-33,-21,1047,420,-4917,577
-33,-20,1047,420,-4882,577
-34,-20,1047,420,-4865,577
-34,-20,1046,437,-4882,595
-34,-20,1046,437,-4882,595
-34,-20,1046,420,-4865,595
-34,-20,1046,420,-4917,595
-34,-20,1046,455,-4900,560
-34,-20,1047,455,-4900,560
-34,-21,1047,455,-4900,560
-33,-20,1046,437,-4917,595
-33,-20,1046,437,-4917,595
-33,-20,1046,402,-4935,577
