start
9,-7997,11987,5390
-49,-955,409,-7997,11987,5390
-43,-963,406,-5057,385,3570
-29,-962,395,-822,-8540,2012
,5845
-49,-955,409,-7997,11987,5390
-49,-955,409,-7997,11987,5390
-43,-963,406,-5057,385,3570
-29,-962,395,-822,-8540,2012
,5845
-49,-955,409,-7997,11987,5390
-49,-955,409,-7997,11987,5390
-43,-963,406,-5057,385,3570
-29,-962,395,-822,-8540,2012
start
0
Success enabling accelero and gyro
Wrong ID for LSM6DSOX sensor. Check that device is plugged
-9,-481,199,45115,-145320,-37117
-9,-481,199,45115,-145320,-37117
-19,-953,392,261572,400172,-118562
-27,-952,392,-2012,22050,5565
-34,-954,397,-13037,38745,5390
-34,-954,397,-13037,38745,5390
-34,-954,397,-2940,-787,-1015
-34,-957,396,-35,-7227,-630
-30,-956,394,1102,-6440,280
-30,-956,394,1102,-6440,280
-27,-951,387,1592,-5582,350
-30,-951,383,1592,-5162,-17
-32,-955,384,1050,-5565,-1015
-32,-955,384,1050,-5565,-1015
-33,-956,384,157,-7017,-1890
-32,-956,389,-140,-6825,-1837
-33,-956,390,-210,-4707,-1120
-33,-956,390,-210,-4707,-1120
-26,-963,390,-280,-3360,-665
0,-977,393,105,-4042,-472
60,-1006,396,-700,-5932,-875
60,-1006,396,-700,-5932,-875
94,-995,370,-3062,-7227,-4672
92,-976,363,-3920,-2835,-13387
77,-974,384,-3692,7245,-24290
77,-974,384,-3692,7245,-24290
44,-977,402,-2607,18725,-31115
19,-974,410,1522,29067,-31692
1,-961,419,8015,34965,-27790
1,-961,419,8015,34965,-27790
-18,-937,411,13160,32235,-23835
-25,-924,414,15680,23152,-22102
-32,-912,413,13860,11497,-20632
-32,-912,413,13860,11497,-20632
-38,-906,416,9082,1067,-17587
-45,-909,422,3342,-6247,-12460
-42,-920,424,-1260,-10727,-5845
-42,-920,424,-1260,-10727,-5845
-39,-922,420,-3115,-13002,280
-36,-926,415,-2642,-14087,3937
-36,-929,405,-1837,-15242,5652
-36,-929,405,-1837,-15242,5652
-34,-936,395,-1242,-16730,6230
-28,-935,386,-1207,-17692,6597
-26,-938,384,-2117,-16590,7420
-26,-938,384,-2117,-16590,7420
-23,-944,381,-3237,-14437,9117
-19,-950,378,-3220,-13107,11147
-10,-954,373,-2257,-13475,12495
-10,-954,373,-2257,-13475,12495
-2,-957,366,-1522,-14262,12985
7,-959,362,-1785,-14227,12810
13,-962,361,-2765,-12845,12460
13,-962,361,-2765,-12845,12460
17,-963,365,-4095,-9677,12232
21,-964,371,-5320,-5057,12372
21,-968,378,-6247,-1032,12180
21,-968,378,-6247,-1032,12180
21,-971,387,-6475,822,11042
21,-969,395,-5722,280,9275
24,-970,406,-4882,-787,7367
24,-970,406,-4882,-787,7367
24,-970,409,-4620,-962,5880
23,-973,416,-4200,-245,4165
21,-972,419,-3605,910,2327
