065,-5740,-840
49,-992,266,2082,-8050,-875
40,-985,265,1382,-5145,-595
40,-985,265,1382,-5145,-595
32,-981,272,0,-3132,455
28,-976,276,-1
49,-992,266,2082,-8050,-875
40,-985,265,1382,-5145,-595
40,-985,265,1382,-5145,-595
32,-981,272,0,-3132,455
start
0
Success enabling accelero and gyro
Wrong ID for LSM6DSOX sensor. Check that device is plugged
27,-496,129,38447,-146842,-32900
27,-496,129,38447,-146842,-32900
50,-984,260,252420,423517,-124145
40,-979,271,-2712,29487,7070
40,-990,272,-11567,38570,9502
40,-990,272,-11567,38570,9502
48,-991,268,-1312,-3955,2607
46,-993,263,612,-11375,1732
45,-990,257,1347,-13370,945
45,-990,257,1347,-13370,945
36,-991,256,1522,-14525,-315
28,-989,251,1207,-15120,-805
21,-986,250,875,-14350,-227
21,-986,250,875,-14350,-227
23,-985,248,822,-13055,1050
24,-987,247,945,-12757,2205
29,-989,244,1207,-13317,2345
29,-989,244,1207,-13317,2345
32,-993,242,1172,-12775,2240
32,-995,240,875,-11532,2397
32,-996,240,857,-10762,2835
32,-996,240,857,-10762,2835
35,-995,240,945,-9677,2852
37,-994,241,752,-8487,2747
35,-993,244,910,-7997,2817
35,-993,244,910,-7997,2817
41,-995,242,962,-8382,2555
47,-996,241,857,-8260,2362
45,-994,239,350,-6720,2065
45,-994,239,350,-6720,2065
41,-992,248,-385,-4830,1452
35,-991,255,-612,-5092,1102
34,-996,257,-17,-7542,945
34,-996,257,-17,-7542,945
34,-1000,252,1032,-9695,822
34,-1000,247,1505,-9800,262
32,-996,248,1277,-8487,87
32,-996,248,1277,-8487,87
30,-988,250,735,-7157,367
28,-992,251,367,-8330,1312
28,-992,251,367,-8330,1312
34,-1002,245,735,-12057,1102
30,-1011,237,1522,-13457,-472
22,-1011,236,2572,-11987,-2205
22,-1011,236,2572,-11987,-2205
19,-1004,239,3062,-9922,-2782
17,-995,240,2502,-10675,-1855
26,-990,237,1277,-13650,-280
26,-990,237,1277,-13650,-280
32,-995,233,507,-16240,945
39,-1006,228,1015,-17395,910
45,-1013,226,1312,-15907,-122
45,-1013,226,1312,-15907,-122
65,-1028,239,227,-11182,-1662
78,-1027,259,-2572,-7752,-3150
103,-1043,261,-3570,-12250,-5932
103,-1043,261,-3570,-12250,-5932
134,-1061,264,-3325,-12530,-11025
158,-1070,256,-4795,-7962,-16677
193,-1096,272,-4567,-1172,-24430
193,-1096,272,-4567,-1172,-24430
236,-1104,273,-5110,5110,-33897
243,-1094,258,-5950,10692,-43487
237,-1093,250,-6335,17377,-53235
237,-1093,250,-6335,17377,-53235
239,-1109,272,-4042,25480,-62615
276,-1136,288,-2502,31605,-69580
330,-1160,293,-3342,39165,-71470
330,-1160,293,-3150,54670,-72152
376,-1187,302,-3150,54670,-72152
416,-1189,320,1085,78995,-76965
380,-1198,360,12022,103652,-83737
351,-1205,415,29435,109970,-93012
351,-1205,415,29435,109970,-93012
360,-1177,435,46812,92102,-101115
415,-1149,411,57610,62510,-103180
468,-1132,381,58870,41212,-98997
468,-1132,381,58870,41212,-98997
532,-1106,393,51415,41842,-96092
542,-1117,431,42262,52587,-92960
572,-1135,457,40740,50785,-91175
572,-1135,457,40740,50785,-91175
608,-1125,456,46147,26407,-90282
638,-1103,398,47355,-1522,-97282
708,-1099,328,49577,-7140,-110985
708,-1099,328,49577,-7140,-110985
723,-1058,371,54932,17815,-121747
694,-1021,419,55685,43907,-127960
697,-990,461,56840,47075,-132440
697,-990,461,56840,47075,-132440
724,-940,484,51957,29732,-138180
705,-867,486,42385,16100,-148907
671,-788,526,47495,23257,-160982
681,-772,601,66990,40932,-167597
681,-772,601,66990,40932,-167597
631,-702,673,85907,53007,-163572
579,-619,714,87360,46952,-158532
590,-571,688,77735,27475,-151147
590,-571,688,77735,27475,-151147
612,-544,654,75337,24535,-139300
600,-462,706,83282,51240,-127942
510,-311,782,92102,70017,-117810
510,-311,782,92102,70017,-117810
460,-216,761,95305,37467,-113505
525,-161,652,93712,-17255,-116462
604,-167,565,94622,-32025,-117372
604,-167,565,94622,-32025,-117372
605,-117,548,97667,-5320,-109637
561,-40,581,97090,30765,-95987
504,88,639,90457,50400,-81690
504,88,639,90457,50400,-81690
455,152,662,80990,43557,-73797
452,190,617,74812,11287,-66237
224,380,424,55037,-16362,-43872
224,380,424,55037,-16362,-43872
100,361,303,8015,-36872,21647
175,441,327,5285,-28980,36925
468,210,432,25235,-15032,27877
468,210,432,25235,-15032,27877
444,127,460,68880,-262,-19180
349,237,413,102025,2275,-40145
329,250,409,96547,9275,-26635
329,250,409,96547,9275,-26635
500,85,428,62230,14735,14472
590,-2,544,16222,57435,44415
499,53,767,-23222,101832,42455
499,53,767,-23222,101832,42455
404,219,893,-33915,81620,23240
436,305,835,-15627,13177,7507
569,147,736,4725,-24885,12337
569,147,736,11165,-3185,28647
716,-15,704,11165,-3185,28647
723,-40,789,5355,53532,28525
593,72,1003,-210,85732,2800
593,72,1003,175,53690,-22645
534,179,1123,175,53690,-22645
548,223,1069,2502,3132,-26057
580,192,958,2975,-23695,-13492
580,192,958,1785,-28840,-3482
619,123,847,1785,-28840,-3482
568,152,825,-3342,-16345,-7875
521,222,830,-7297,-10255,-17412
543,276,854,-4707,-10955,-19687
543,276,854,-4707,-10955,-19687
587,289,871,5022,-9222,-17237
643,222,854,17535,-7980,-15225
668,142,838,21472,945,-17570
668,142,838,21472,945,-17570
611,176,914,11655,16992,-30905
549,274,1015,-2555,16590,-44537
550,351,1054,-10010,1365,-42735
550,351,1054,-10010,1365,-42735
631,316,1065,-6090,-4742,-27492
695,256,1081,9082,8400,-14210
638,303,1160,25917,25515,-20072
638,303,1160,25917,25515,-20072
575,361,1240,31640,16117,-36137
534,318,1299,22277,-10167,-45255
531,232,1305,13860,-39147,-49280
531,232,1305,13860,-39147,-49280
509,247,1305,18060,-49805,-57452
482,298,1327,38272,-49280,-67725
418,365,1260,63367,-45552,-61355
418,365,1260,63367,-45552,-61355
392,398,1124,78697,-40652,-36890
414,410,978,87867,-36977,-18025
374,473,873,88672,-33477,-8925
374,473,873,88672,-33477,-8925
385,549,846,75950,-39620,-8522
318,601,916,67375,-63280,-21875
464,552,528,60707,-104772,-22802
464,552,528,60707,-104772,-22802
509,535,496,40372,-101202,-25480
554,456,368,24237,-99802,-20860
533,486,350,11917,-71855,-33110
533,486,350,11917,-71855,-33110
480,522,323,14280,-60655,-42455
444,551,316,15750,-47355,-42717
481,510,306,7035,-39637,-32777
481,510,306,-9607,-34037,-23327
577,457,286,-9607,-34037,-23327
595,473,301,-22435,-25270,-27195
526,526,374,-30152,-18217,-41545
432,573,469,-41492,-22627,-47722
432,573,469,-41492,-22627,-47722
413,476,516,-58397,-43032,-40530
493,389,517,-72940,-65275,-33827
565,340,512,-76737,-73395,-42000
565,340,512,-76737,-73395,-42000
538,379,559,-70000,-68740,-58922
452,436,601,-65975,-72380,-74935
409,478,617,-68320,-88935,-82005
409,478,617,-68320,-88935,-82005
399,484,619,-72782,-107362,-73955
474,349,518,-69912,-119735,-58432
568,336,403,-45902,-99697,-49070
568,336,403,-45902,-99697,-49070
528,420,391,-13160,-49700,-48352
452,521,452,5005,-10972,-47547
382,579,529,4585,105,-43085
382,579,529,4585,105,-43085
378,608,567,-2187,-13352,-36050
412,605,561,-5950,-32165,-27107
449,644,514,-6370,-47127,-21455
449,644,514,-6370,-47127,-21455
470,683,459,-8907,-57785,-21892
498,717,443,-17710,-62387,-21560
514,742,470,-26670,-64032,-16642
514,742,470,-26670,-64032,-16642
516,730,495,-31027,-69947,-11900
541,691,503,-32410,-80395,-9205
592,664,472,-35000,-93695,-7297
592,664,472,-35000,-93695,-7297
633,627,435,-38972,-98350,-5670
648,616,416,-37607,-90370,-4200
628,593,446,-32550,-74882,-4095
628,593,446,-32550,-74882,-4095
609,578,468,-25830,-67235,-3797
627,604,436,-21665,-68845,-3552
644,627,428,-21507,-64557,-7385
644,627,428,-21507,-64557,-7385
643,625,431,-23100,-59692,-12687
644,634,420,-24710,-58677,-14577
651,648,426,-25900,-54565,-14210
651,648,426,-23275,-50645,-13282
647,652,424,-23275,-50645,-13282
646,647,402,-16100,-49245,-12232
661,644,355,-8942,-47967,-10500
693,647,333,-2100,-41632,-8662
693,647,333,-2100,-41632,-8662
719,657,333,4480,-34422,-8995
736,667,329,9922,-30922,-8837
727,631,335,13632,-29802,-8015
727,631,335,13632,-29802,-8015
717,583,325,17832,-31640,-9292
687,595,292,26582,-33530,-15207
655,637,208,41352,-34195,-21630
655,637,208,41352,-34195,-21630
625,622,174,50137,-23222,-20387
604,575,179,47880,-13300,-14332
612,572,161,38832,-15260,-12355
612,572,161,38832,-15260,-12355
640,594,129,28630,-16257,-15190
666,665,179,21350,-1382,-16485
643,661,282,19880,9362,-14525
643,661,282,19880,9362,-14525
644,663,340,24010,3360,-15207
684,690,316,30940,-8452,-16065
701,736,266,34562,-12302,-17255
701,736,266,34562,-12302,-17255
664,723,266,31412,-7385,-17535
632,666,272,25130,-3465,-14560
598,611,267,24622,70,-9310
598,611,267,24622,70,-9310
566,590,248,29382,4270,-6457
558,593,185,33670,5932,-5530
571,667,98,32917,7822,-1137
571,667,98,32917,7822,-1137
577,736,60,26320,12180,5250
572,801,59,19075,12215,7402
562,831,20,15120,2012,6667
562,831,20,15120,2012,6667
552,774,-49,11252,-3780,8102
625,858,-58,700,15365,19302
648,810,68,2835,16327,34475
648,810,68,2835,16327,34475
668,659,111,14122,19127,37117
793,787,111,21245,31342,36382
738,330,147,23450,29015,35000
738,330,147,23450,29015,35000
693,686,148,26582,17167,31010
541,715,230,28910,17587,33110
533,717,266,24937,15085,20457
533,717,266,24937,15085,20457
567,661,275,13195,-3430,7910
701,506,241,822,-19827,-5775
763,572,182,-2677,-25462,-12810
763,572,182,-2677,-25462,-12810
750,651,149,-4742,-21087,-12530
713,702,165,-6475,-15977,-18462
694,749,168,-5495,-15995,-22610
694,749,168,-5495,-15995,-22610
665,734,184,-2065,-13580,-21087
667,746,158,7192,-11287,-18112
629,712,132,18112,-3745,-14735
629,712,132,18112,-3745,-14735
540,553,153,20877,1960,-10762
500,348,189,11602,-2362,-11567
546,236,204,-17,-3920,-14875
546,236,204,-17,-3920,-14875
533,230,241,-1155,16187,-19827
445,227,317,8942,41072,-27212
402,259,357,27317,50277,-33862
402,259,357,27317,50277,-33862
351,325,347,44625,50645,-36190
388,490,260,52517,35052,-36242
519,737,115,48037,16572,-29347
519,737,115,48037,16572,-29347
638,1048,46,35910,16380,-17255
684,1259,97,22470,19302,-8837
686,1333,126,11707,1120,-5197
686,1333,126,11707,1120,-5197
832,1474,29,9765,-24762,6580
916,1741,30,18025,-13212,30800
681,1614,189,33180,8242,37852
681,1614,189,57102,-12232,42630
397,1165,178,57102,-12232,42630
293,757,67,77927,-36610,73377
377,474,-46,81235,-40337,99400
466,377,-103,70997,-20265,100222
466,377,-103,70997,-20265,100222
432,369,10,62125,32917,82197
337,439,200,70140,75827,57120
296,414,261,88462,70507,42560
296,414,261,88462,70507,42560
395,409,209,98945,45255,36417
525,470,32,102532,21227,30607
573,602,-156,105577,12792,17307
573,602,-156,105577,12792,17307
526,598,-206,106050,23222,-1767
436,386,-107,98402,39830,-8155
396,211,17,88917,50435,3937
396,211,17,88917,50435,3937
401,228,-17,88742,41212,18462
508,293,-217,92172,17115,24640
668,243,-231,80867,23485,28192
668,243,-231,80867,23485,28192
635,223,-27,58695,61985,32427
603,430,59,49437,56262,31325
715,640,-142,53795,962,36137
715,640,-142,53795,962,36137
798,622,-242,50295,-13335,50505
789,427,-116,37117,16957,64925
785,375,96,24797,52237,75687
785,375,96,24797,52237,75687
786,514,228,18112,54075,86537
743,599,173,17377,10710,92172
667,488,11,12337,-37450,95567
667,488,11,12337,-37450,95567
611,270,-101,2082,-53007,106715
711,156,-129,-8312,-37817,119752
769,245,-39,-8977,9537,133840
769,245,-39,-8977,9537,133840
648,240,66,-437,42612,135047
618,204,32,12425,31307,125615
674,96,1,18480,24797,127925
674,96,1,18480,24797,127925
747,3,55,15610,37065,140735
769,-7,82,7297,62510,145180
761,-5,95,7297,90912,132247
761,-5,95,7297,90912,132247
704,-69,169,20492,115850,113085
674,-21,267,27842,129342,102165
629,9,276,15102,140980,97982
629,9,276,15102,140980,97982
710,75,250,5530,154245,91857
788,59,453,507,168595,90562
890,-58,521,-30782,168035,93257
890,-58,521,-30782,168035,93257
974,-207,455,-59377,171290,100257
897,-243,460,-61635,210245,99295
810,-179,657,-60620,270952,79047
810,-179,657,-72362,296065,62877
713,-206,781,-72362,296065,62877
617,-313,815,-74882,281225,60865
507,-382,921,-75477,258930,61425
470,-480,1168,-98140,233397,50837
470,-480,1168,-98140,233397,50837
608,-614,1243,-131810,169067,52080
656,-714,1044,-141907,73745,72765
655,-657,807,-127225,6457,82897
655,-657,807,-127225,6457,82897
578,-577,650,-115097,-2887,73710
560,-581,567,-110862,19232,60025
499,-630,484,-93485,52780,57680
499,-630,484,-93485,52780,57680
363,-685,618,-62020,94307,61477
239,-725,892,-48282,111475,67077
209,-778,899,-66045,82600,75985
209,-778,899,-66045,82600,75985
189,-870,792,-74777,27072,89425
223,-997,734,-70227,-34597,95970
292,-985,695,-71977,-75320,92470
292,-985,695,-71977,-75320,92470
331,-1002,758,-78242,-82162,97702
338,-1073,801,-83125,-62720,113487
317,-1114,805,-73535,-36050,123742
317,-1114,805,-73535,-36050,123742
294,-1127,765,-58800,-27947,120820
287,-1072,660,-49787,-40110,108482
221,-1072,569,-47845,-45045,88340
213,-1024,574,-46637,-33302,69230
213,-1024,574,-46637,-33302,69230
209,-998,590,-41755,-10745,66027
203,-976,581,-31517,14822,73360
134,-973,523,-22382,30817,77787
134,-973,523,-22382,30817,77787
40,-951,467,-20440,27965,67217
-15,-940,486,-26600,11725,45920
3,-917,488,-36312,-6107,29890
3,-917,488,-36312,-6107,29890
61,-898,485,-37432,-11322,30432
51,-840,464,-30065,1207,38552
-14,-811,449,-21612,17027,37152
-14,-811,449,-21612,17027,37152
-61,-850,422,-17832,18322,21490
-116,-905,426,-17010,1032,1417
-68,-1026,445,-15085,-34125,-6352
-68,-1026,445,-15085,-34125,-6352
54,-1013,348,-10220,-54180,2905
-47,-1144,409,-16030,-51642,1225
34,-1213,325,-18917,-42787,10185
34,-1213,325,-18917,-42787,10185
69,-1138,350,-19180,-10272,12197
-24,-1072,389,-19652,15680,12617
-115,-1072,438,-22295,23747,8977
-115,-1072,438,-22295,23747,8977
-135,-1195,469,-24010,10045,3342
-44,-1227,401,-20055,-22155,3482
10,-1169,335,-10745,-45447,11532
10,-1169,335,-10745,-45447,11532
-21,-1067,290,-6842,-33250,16695
-118,-1008,323,-7490,4707,14367
-193,-1023,373,-11322,29697,9100
-193,-1023,373,-11322,29697,9100
-205,-1078,396,-9082,25935,13422
-165,-1150,432,1347,3465,30677
-154,-1127,428,9852,-24902,51467
-154,-1127,428,9852,-24902,51467
-218,-1085,435,12232,-42892,64715
-250,-1052,435,16625,-27212,76965
-235,-1008,411,25025,-2047,95690
-235,-1008,411,31185,-15925,110267
-327,-1042,414,31185,-15925,110267
-307,-1012,448,44485,-59080,109777
-275,-979,484,62965,-89880,102340
-288,-971,499,80517,-104965,94447
-288,-971,499,80517,-104965,94447
-259,-1011,485,94412,-118895,88095
-199,-968,427,98385,-124477,83580
-217,-921,415,83510,-110390,81952
-217,-921,415,83510,-110390,81952
-252,-871,430,52605,-93555,74077
-275,-862,521,24780,-77245,62965
-274,-862,514,16100,-60795,51415
-274,-862,514,16100,-60795,51415
-312,-884,564,25672,-34492,40950
-326,-890,670,36172,-11095,30835
-327,-864,705,47547,1732,27720
-327,-864,705,47547,1732,27720
-327,-895,726,62457,-2852,28420
-253,-876,706,78750,-22505,27737
-315,-753,682,89512,-19582,23135
-315,-753,682,89512,-19582,23135
-344,-736,735,81165,-3657,11917
-388,-672,853,75687,-4357,3640
-455,-698,842,76020,-26337,-3727
-455,-698,842,76020,-26337,-3727
