-8,37,938
2,26,960
8,9,996
23,21,1016
54,47,1050
109,62,1084
147,93,1122
156,104,1143
159,110,1134
150,121,1110
128,148,1065
124,182,1025
129,205,995
114,205,999
89,180,992
94,132,1008
80,106,1010
76,83,1052
58,48,1088
70,24,1090
73,20,1056
78,23,1031
85,38,980
99,51,934
105,49,897
124,42,889
142,24,900
162,20,955
182,7,1003
204,4,1026
229,10,1053
246,27,1051
256,52,1019
257,66,1004
258,82,979
251,99,960
246,94,946
236,85,938
211,64,950
191,40,973
176,38,994
175,39,1005
167,48,1020
175,47,1051
172,35,1082
158,24,1096
145,7,1103
134,-8,1099
127,-14,1083
127,-4,1064
139,14,1054
146,29,1042
153,26,1043
159,18,1064
156,11,1071
140,7,1075
128,-2,1060
122,-2,1023
125,8,995
132,30,950
139,44,923
149,45,896
133,48,900
135,18,925
134,-12,983
134,-35,1057
153,-46,1097
166,-57,1125
170,-54,1123
176,-41,1094
178,-25,1064
174,0,1009
156,20,968
146,28,955
142,24,963
119,15,986
113,1,1021
116,-8,1052
116,-10,1061
107,3,1068
112,19,1067
119,38,1050
115,52,1032
98,73,1009
88,85,989
80,91,968
68,92,965
42,86,972
34,64,989
35,51,1012
35,44,1029
40,32,1066
64,16,1105
91,10,1140
98,2,1156
88,-10,1162
76,-19,1154
66,-20,1108
61,-14,1071
52,-6,1013
54,4,977
60,18,953
64,24,942
61,29,934
68,25,952
78,24,976
83,23,986
81,18,993
84,15,1010
83,12,1018
77,6,1022
81,-1,1028
84,-5,1033
86,-8,1038
88,-8,1045
93,-7,1054
98,-13,1058
106,-17,1058
100,-18,1052
100,-13,1044
114,-4,1032
123,3,1024
126,15,1015
141,24,1016
151,30,1016
147,31,1013
147,32,1005
147,30,1002
144,29,1007
150,31,1014
162,35,1018
164,39,1017
171,41,1016
173,40,1014
172,32,1011
162,25,1021
152,15,1033
139,8,1038
124,5,1038
119,4,1036
116,9,1029
110,11,1026
106,12,1023
101,11,1019
92,9,1019
86,10,1023
85,10,1022
79,8,1020
71,8,1017
72,6,1025
78,6,1026
74,9,1026
72,13,1033
73,10,1031
69,0,1033
60,-6,1037
68,-5,1047
71,-3,1046
74,3,1045
76,10,1038
78,16,1028
78,16,1025
79,12,1024
80,12,1027
82,8,1027
91,10,1033
98,19,1038
108,25,1037
108,25,1036
102,22,1032
91,13,1026
