259,-237,973
262,-228,959
271,-219,958
271,-223,959
270,-228,962
271,-230,959
274,-228,955
274,-236,949
279,-239,951
287,-236,961
293,-225,966
299,-224,957
294,-220,952
297,-225,965
293,-223,972
287,-228,972
287,-231,967
281,-229,965
281,-233,966
272,-232,964
272,-232,967
275,-226,965
276,-221,966
277,-226,975
274,-232,974
276,-234,971
271,-228,967
272,-230,966
271,-233,963
272,-235,960
276,-236,957
286,-232,956
287,-234,960
287,-234,963
290,-232,965
291,-228,958
297,-227,964
300,-221,964
301,-219,959
298,-226,959
296,-227,964
295,-227,969
293,-229,969
291,-230,969
292,-227,968
293,-226,958
287,-224,949
283,-229,952
291,-228,964
292,-229,967
288,-229,963
293,-225,965
289,-226,964
286,-228,966
289,-231,970
290,-225,967
290,-225,965
292,-229,969
290,-230,961
292,-229,959
293,-231,959
290,-231,954
292,-227,949
304,-228,958
288,-232,955
293,-237,956
295,-230,949
298,-230,956
289,-232,963
293,-231,959
292,-228,952
291,-230,957
289,-233,962
289,-235,963
299,-231,970
292,-231,967
292,-234,965
299,-229,963
302,-230,958
290,-236,955
288,-246,959
286,-246,957
288,-248,952
292,-244,941
291,-244,940
293,-244,948
288,-243,948
294,-239,950
300,-234,951
296,-238,964
295,-238,962
293,-241,972
296,-239,976
292,-243,976
287,-247,975
277,-252,972
275,-253,972
276,-254,974
271,-255,966
271,-257,973
275,-254,974
286,-253,975
292,-246,961
297,-251,958
297,-250,958
293,-252,959
297,-257,960
304,-251,955
306,-253,954
305,-254,954
304,-251,952
304,-245,943
312,-244,949
309,-246,953
303,-253,953
295,-253,943
298,-256,951
296,-250,954
298,-253,968
298,-251,971
294,-256,971
293,-258,972
295,-250,961
297,-251,960
293,-250,960
291,-255,967
291,-252,965
291,-249,962
290,-245,960
293,-245,964
295,-243,968
298,-240,966
302,-240,973
305,-238,972
304,-240,972
298,-241,968
293,-243,971
292,-248,970
291,-245,967
301,-240,962
306,-235,953
304,-234,958
306,-231,967
305,-230,974
302,-231,966
296,-236,972
303,-236,969
301,-237,967
301,-235,964
294,-229,970
306,-225,971
305,-220,972
302,-223,974
296,-227,969
298,-226,973
299,-223,973
299,-223,976
296,-225,974
298,-224,975
302,-223,973
303,-215,974
303,-216,973
290,-208,980
291,-211,984
292,-208,980
296,-206,980
300,-200,976
296,-196,970
294,-202,971
291,-199,969
286,-201,976
287,-195,978
287,-190,981
293,-179,984
295,-179,983
297,-178,988
291,-180,984
294,-195,989
278,-193,984
275,-189,986
282,-185,983
289,-166,980
290,-157,979
302,-155,988
297,-157,990
280,-155,986
265,-165,983
253,-175,966
234,-168,970
251,-166,962
248,-170,940
231,-168,947
228,-163,934
244,-148,949
250,-146,949
237,-152,964
205,-167,955
219,-173,980
218,-184,974
200,-186,930
183,-183,891
172,-180,873
168,-165,872
160,-167,867
122,-195,850
94,-214,846
85,-223,835
101,-215,810
106,-192,770
75,-180,760
50,-163,750
36,-160,746
15,-144,706
14,-146,675
15,-139,646
-4,-132,603
-27,-120,532
-17,-108,444
-39,-103,414
-52,-129,391
-50,-127,363
-20,-129,391
51,-107,411
97,-76,394
107,-83,352
88,-101,343
30,-126,335
-25,-160,284
-57,-108,198
-37,-34,118
60,127,157
246,410,403
353,357,925
193,291,1468
-476,323,1521
-1019,380,1494
-1215,677,1168
-1442,1995,129
-279,1997,-758
1401,1997,664
143,1997,1059
-828,1997,1145
-1531,525,1744
-1998,-566,1998
