4,55,1043
14,-52,1003
7,73,1026
-13,85,990
48,47,993
44,29,1011
32,58,1051
43,60,1077
95,68,1069
110,74,1064
108,89,1034
86,81,1016
66,49,1025
76,30,1045
77,13,1088
64,16,1121
55,11,1095
53,45,1062
96,51,1059
65,41,1012
43,30,952
-24,-25,1014
-112,-55,989
-130,-76,1024
-181,-125,1020
-140,-77,1009
-70,-65,1013
-91,0,1008
-91,6,1024
-91,-11,1075
-93,-17,1103
-100,-21,1093
-105,-24,1089
-116,-15,1067
-105,-10,1054
-91,6,1043
-75,14,1039
-43,25,1050
-36,27,1058
-31,29,1065
-40,35,1064
-20,43,1055
-7,59,1024
-2,68,1000
5,71,995
12,74,994
40,97,1007
62,128,1006
90,148,996
109,162,987
116,151,954
155,152,928
139,115,1037
66,63,1050
47,30,1006
78,-64,956
-39,19,928
-69,-9,1028
-66,-60,1067
-69,-53,1050
-81,-53,1014
-104,-32,960
-132,-37,1013
-93,-14,953
-62,22,1058
-38,-50,1087
-41,21,1089
-23,56,1091
-27,36,1089
-21,-12,1117
-17,-26,1127
-6,-18,1109
4,-7,1104
21,-3,1099
31,3,1103
37,7,1097
-9,-20,1087
-52,-77,1095
-78,-83,1129
-75,-99,1088
-76,-113,1081
-77,-113,1081
-77,-113,1081
-6,-16,1017
35,44,880
31,44,880
31,44,880
155,-30,1149
115,61,1034
123,61,1034
123,61,1034
109,61,1034
109,61,1034
-40,33,1086
-13,139,1040
-15,139,1040
5,-77,-3
53,52,1158
6,139,1063
-4,138,1020
-2,100,1022
-38,51,1003
-88,29,961
-112,20,939
-122,82,891
-81,45,961
-75,67,1019
-63,65,1046
-85,55,1067
-119,30,1076
-163,1,1069
-158,-12,1084
-155,-7,1095
-133,10,1095
-103,33,1085
-80,49,1085
-53,71,1080
-37,84,1064
-33,90,1034
-12,94,1020
-8,96,1020
-27,99,1032
-23,97,1041
-42,75,1023
-54,32,1016
-62,15,1021
-60,4,1033
-57,-9,1059
-51,-16,1046
-45,-20,1017
-34,-18,1000
-21,-13,1009
-32,-30,1004
-46,-61,1004
-50,-86,1005
-25,-81,1021
-10,-70,1039
14,-49,1025
28,-12,956
47,13,938
70,22,957
92,30,960
73,44,951
57,39,903
39,45,828
35,51,805
50,38,826
63,46,889
57,53,881
78,58,890
98,66,929
96,64,939
94,57,961
103,33,980
164,34,1031
226,72,1078
227,80,1076
185,60,1056
157,-7,1069
136,-68,1074
118,-92,1055
151,-84,1033
162,-68,953
190,-82,867
214,-83,820
257,-84,800
308,-62,857
322,-71,964
312,-98,1059
243,-103,1080
205,-157,1065
211,-152,1030
220,-108,951
271,-51,934
329,-17,973
357,-35,1059
348,-78,1168
325,-96,1227
312,-102,1244
299,-86,1217
279,-61,1197
249,-48,1202
221,-53,1202
200,-50,1174
197,-48,1142
213,-41,1118
224,-20,1052
253,-3,1022
252,17,1007
240,24,992
243,8,969
261,5,938
257,-29,918
262,-50,908
280,-79,890
295,-116,941
282,-167,1076
285,-195,1055
284,-235,1074
264,-249,1046
259,-280,1042
260,-307,1077
307,-341,1089
360,-337,1037
430,-301,1010
441,-245,1036
417,-213,1068
391,-206,1142
393,-220,1174
394,-227,1122
401,-227,1077
409,-215,1046
419,-200,1036
425,-184,1018
426,-162,983
430,-154,966
437,-149,963
417,-142,938
390,-139,908
379,-141,913
382,-151,924
378,-157,906
413,-179,889
436,-191,858
461,-222,810
421,-249,805
348,-275,874
286,-286,937
192,-286,998
109,-262,1026
64,-239,1014
59,-224,971
75,-185,893
117,-151,867
170,-120,863
195,-91,853
235,-59,853
259,-38,856
274,-47,883
271,-57,919
258,-89,943
229,-126,961
187,-166,985
175,-192,1041
163,-221,1049
163,-246,1016
156,-264,968
174,-298,965
198,-308,987
222,-305,954
258,-314,931
273,-303,970
275,-292,1021
294,-285,1099
288,-264,1115
293,-243,1106
307,-228,1105
331,-208,1085
343,-197,1024
343,-199,956
342,-212,954
326,-221,961
281,-240,954
220,-248,950
171,-260,941
148,-245,921
140,-229,916
130,-189,885
147,-144,859
161,-118,864
177,-96,896
204,-88,916
242,-36,866
268,-59,930
290,-74,955
297,-67,1037
326,-175,1058
295,-257,1045
200,-370,989
106,-432,923
53,-445,865
21,-428,832
14,-378,831
59,-378,859
129,-361,926
176,-344,1000
229,-329,1011
281,-329,881
338,-347,747
433,-352,759
496,-350,842
529,-342,973
534,-372,1124
519,-387,1238
495,-385,1249
440,-406,1197
392,-423,1116
321,-429,1027
292,-441,990
296,-446,1007
308,-419,951
326,-384,882
347,-355,837
364,-299,806
409,-238,787
456,-157,790
482,-155,846
505,-187,892
488,-210,902
464,-226,900
432,-250,901
406,-272,895
363,-316,904
334,-359,925
353,-363,938
375,-356,948
401,-331,972
399,-316,962
405,-319,951
406,-313,946
397,-317,936
381,-334,922
381,-341,917
394,-330,907
407,-314,895
389,-306,881
396,-310,873
395,-320,864
390,-322,860
387,-332,880
392,-325,877
384,-309,873
394,-310,888
406,-306,892
401,-301,886
410,-304,899
418,-303,907
396,-301,906
408,-308,919
404,-312,932
401,-314,930
396,-313,924
399,-310,923
390,-307,912
397,-312,911
408,-318,916
404,-313,921
401,-308,921
406,-306,911
413,-301,906
407,-298,900
401,-301,902
403,-300,886
415,-299,885
417,-295,879
421,-292,880
427,-295,880
423,-293,872
423,-300,886
427,-299,892
427,-290,888
426,-287,879
430,-283,874
426,-285,879
425,-292,891
422,-294,892
413,-296,881
412,-295,882
416,-289,893
415,-285,898
427,-278,908
429,-269,912
430,-267,910
436,-271,908
438,-269,906
424,-271,902
421,-271,890
424,-267,879
432,-266,885
417,-265,890
431,-268,895
437,-264,892
444,-262,896
440,-268,901
448,-265,902
457,-257,892
456,-253,886
446,-257,887
447,-262,884
446,-260,876
449,-259,871
443,-256,861
453,-260,857
459,-262,844
452,-264,841
438,-263,843
455,-252,846
459,-245,849
450,-247,860
444,-247,867
444,-248,864
435,-245,847
432,-247,854
451,-251,860
459,-247,860
464,-234,859
480,-214,848
479,-203,833
468,-199,814
450,-206,808
427,-221,807
423,-234,809
410,-242,813
417,-236,822
437,-216,810
449,-192,797
466,-164,777
476,-150,766
457,-141,762
441,-147,757
402,-175,746
352,-194,722
316,-202,684
304,-198,654
319,-202,647
344,-194,648
356,-144,653
383,-97,650
391,-75,656
386,-54,669
347,-52,636
309,-53,596
264,-26,573
266,-41,673
373,17,597
391,23,551
381,-1,518
391,-40,506
473,30,494
524,214,497
593,264,576
695,230,747
761,190,988
979,198,848
1070,277,686
1164,486,483
1387,482,607
1562,361,965
1368,305,1115
1126,221,1166
923,438,897
1011,1041,549
1040,1378,562
755,1745,604
442,1918,1143
225,1878,1998
232,1730,1998
363,1586,1896
744,1293,1567
993,1820,970
1021,1997,305
1017,1997,168
815,1504,318
99,738,788
-609,127,921
-921,-325,747
-761,-362,565
-402,-137,760
-13,284,1116
320,568,1264
480,662,1230
634,611,1053
527,592,673
404,457,413
242,404,203
50,238,48
-163,167,-86
-253,160,-287
-222,189,-374
-139,307,-503
69,428,-468
230,597,-206
284,699,163
339,725,349
262,655,451
178,595,381
190,576,315
357,589,301
502,674,218
597,862,102
655,896,316
704,862,564
665,803,736
692,747,531
686,660,314
659,674,100
666,742,-156
820,728,-262
715,754,202
654,711,317
799,593,607
729,542,538
714,595,442
712,638,406
792,665,449
815,663,630
876,658,704
909,669,701
953,697,682
844,780,605
938,770,275
976,621,464
905,392,661
783,378,770
713,350,793
730,332,696
709,303,649
738,223,544
708,193,366
722,223,254
751,239,260
803,243,391
838,196,549
798,178,588
804,174,551
759,200,452
828,211,369
923,212,269
883,227,191
817,270,210
738,236,254
747,136,349
737,15,449
715,-204,555
703,-404,667
959,-316,950
1149,-205,1191
1305,-67,1441
1347,-45,1517
1214,-61,1211
961,-99,865
835,-82,603
730,-85,320
664,-75,132
670,-17,53
673,37,73
659,85,212
698,64,422
719,39,589
702,-11,816
723,-1,876
735,63,883
754,108,830
766,83,736
727,21,616
675,37,549
655,50,538
724,34,547
762,41,530
767,33,522
750,-9,566
775,-44,634
843,-69,705
785,-129,711
778,-134,660
764,-131,621
808,-122,561
863,-104,518
911,-92,498
948,-86,485
993,-66,476
1027,-38,468
1012,-21,475
993,-29,481
974,-68,488
924,-80,482
887,-69,456
894,-65,454
898,-78,479
883,-96,518
875,-120,515
866,-119,491
844,-114,460
837,-129,447
842,-134,453
825,-160,508
822,-129,472
834,-106,501
851,-103,491
858,-118,493
872,-140,488
865,-128,460
878,-135,443
886,-138,423
890,-114,413
912,-123,427
925,-127,415
914,-137,390
906,-148,401
912,-154,428
917,-144,429
917,-137,421
911,-140,414
905,-153,403
920,-163,430
928,-164,441
945,-157,437
961,-124,428
965,-118,413
960,-126,379
962,-130,353
938,-139,335
934,-153,321
937,-154,349
945,-161,371
937,-169,391
924,-157,366
907,-139,358
915,-129,371
934,-112,366
942,-99,368
922,-94,362
899,-101,340
876,-117,336
876,-119,362
890,-95,346
900,-79,350
920,-80,341
916,-99,314
902,-123,310
878,-149,327
879,-161,324
889,-162,303
911,-150,298
925,-138,314
936,-132,322
962,-135,315
996,-137,333
1016,-144,337
1025,-152,327
1015,-152,311
1006,-161,322
1017,-168,336
1014,-157,317
1035,-113,308
1042,-77,305
1051,-71,333
1030,-81,401
1027,-87,406
1002,-105,373
971,-125,328
918,-133,306
885,-134,302
873,-156,286
895,-175,296
934,-144,318
959,-112,308
976,-63,242
991,-56,146
936,-49,143
898,-60,195
908,-113,357
936,-155,467
992,-132,367
989,-90,270
992,-41,192
1016,-23,179
998,-43,220
972,-56,285
932,-74,339
914,-58,372
902,-23,311
877,10,234
877,12,217
902,-17,241
871,-19,292
868,-28,354
884,-35,382
878,-36,348
858,-31,259
854,-33,184
853,-42,177
865,-42,202
902,-34,192
913,-24,206
933,-35,229
943,-72,240
928,-73,182
945,-76,104
943,-61,116
944,-65,174
944,-52,160
936,-40,138
905,-15,137
