381,-313,886
427,-278,906
449,-249,924
468,-251,955
454,-267,990
441,-297,1028
417,-335,1077
415,-359,1115
407,-366,1116
397,-373,1099
383,-379,1067
374,-380,1043
384,-357,1005
396,-346,973
402,-347,955
415,-364,930
443,-362,950
449,-344,981
454,-340,972
450,-352,927
441,-361,909
445,-365,921
446,-365,928
433,-376,934
416,-395,931
414,-402,930
419,-400,938
423,-402,938
462,-364,951
494,-345,935
497,-348,922
492,-360,910
475,-372,886
455,-390,865
443,-397,859
422,-406,840
412,-424,826
400,-430,822
394,-435,823
389,-444,825
387,-444,817
419,-427,834
427,-411,822
434,-411,817
439,-408,803
441,-403,805
447,-397,812
447,-393,816
451,-394,824
461,-389,829
473,-384,833
471,-383,826
470,-382,821
463,-388,830
460,-386,840
459,-386,834
449,-389,814
451,-391,811
450,-391,815
449,-392,822
447,-399,822
451,-398,822
452,-393,821
456,-393,824
458,-389,823
459,-386,836
467,-386,852
477,-372,864
484,-364,880
485,-368,906
488,-371,919
500,-357,926
507,-348,915
536,-339,933
534,-307,975
520,-305,995
512,-317,991
490,-324,954
468,-328,925
439,-322,883
427,-329,883
417,-298,847
408,-295,820
410,-297,820
411,-289,837
412,-286,857
419,-290,856
413,-285,837
405,-287,806
394,-291,794
386,-297,792
390,-299,806
387,-297,807
386,-300,805
387,-304,809
391,-300,810
400,-296,817
410,-293,828
414,-289,845
415,-293,866
420,-297,877
424,-294,879
434,-280,877
454,-269,878
460,-259,867
464,-255,865
462,-249,869
459,-249,878
456,-248,899
459,-246,910
455,-236,900
455,-231,889
449,-232,885
447,-239,887
444,-240,886
439,-244,883
440,-250,884
436,-244,885
435,-246,893
437,-248,906
442,-245,906
437,-243,899
439,-249,896
432,-255,878
422,-259,877
423,-264,888
426,-264,894
430,-257,890
440,-250,884
448,-243,889
445,-244,895
439,-254,905
441,-260,899
436,-257,875
435,-257,861
440,-252,876
442,-246,876
442,-246,884
440,-251,890
440,-253,889
441,-252,886
439,-250,879
441,-247,889
438,-245,892
436,-248,897
438,-250,894
434,-250,879
437,-250,873
436,-248,877
437,-246,886
438,-245,890
439,-244,886
437,-244,881
432,-249,876
420,-254,871
415,-255,868
414,-260,868
409,-255,870
413,-256,879
