-565,-337,758
-566,-364,737
414,613,294
434,647,432
434,647,432
-435,-491,750
-425,-488,792
-242,718,-222
-386,681,-569
-386,681,-569
-717,-472,892
-753,-482,870
-58,-519,-1261
-511,-465,734
-458,-464,687
-622,-362,627
-629,-301,649
-770,-356,891
-797,-429,1039
-610,468,-265
-134,626,406
-134,626,406
-510,-544,977
-475,-535,942
1090,349,821
136,43,102
-553,-555,906
-555,-560,913
1400,-24,419
-539,-582,844
-593,-522,739
-582,-531,714
2889,-268,795
2770,-461,918
2770,-461,918
-487,-466,492
-434,-415,679
-457,-425,677
0,0,249
-505,-427,694
-519,-405,700
6,-164,-633
6,-164,-633
-583,-395,754
-566,-389,794
-791,-100,-296
-507,-441,807
-496,-437,777
3,-160,-162
-466,-383,675
-482,-375,575
101,322,-472
-527,-404,674
-548,-409,660
-576,-407,688
-580,-420,727
-1240,109,-827
-535,-465,747
-529,-435,771
-633,-446,784
-637,-436,789
-1489,236,-1179
-1489,236,-1179
-590,-473,797
-591,-483,813
-628,-498,814
-631,-510,811
-1050,352,-1115
-826,485,-989
-826,485,-989
-614,-538,769
-609,-551,762
-34,1128,-547
-55,1111,-432
-55,1111,-432
-573,-574,679
-595,-570,691
-115,-5,-60
-613,-600,732
-576,-605,752
-548,-608,791
-1036,-1056,18
-533,-631,826
-532,-625,812
268,-1029,18
503,-898,74
-471,-608,690
-460,-597,663
755,-551,-252
755,-551,-252
-500,-591,653
-527,-603,660
-549,-607,677
-555,-612,663
-552,-623,644
-552,-645,645
-476,-685,654
-463,-708,664
300,540,-241
232,654,-287
232,654,-287
-349,-815,828
-312,-787,853
-572,-759,825
-647,-736,864
279,28,-44
2729,183,-105
2626,183,-105
-537,-613,505
-478,-636,467
-645,-818,267
-673,-789,217
849,-335,765
-585,-698,572
-680,-702,497
0,0,249
-726,-762,582
-804,-701,381
-736,-706,399
-650,-663,417
-649,-664,447
-3076,-1606,1786
-3122,-1490,1809
-3119,-1490,1809
-593,-643,543
-580,-640,567
-2858,-1104,1888
-2754,-963,1830
-2754,-963,1830
-632,-625,610
-651,-639,622
-2603,-825,2111
-611,-679,620
-605,-715,623
-586,-711,620
-2532,-1324,2158
-646,-651,664
-691,-608,709
-756,-619,767
-811,-605,805
-909,-603,839
-924,-590,795
-895,-540,738
-867,-506,658
-819,-469,596
-768,-411,592
-715,-339,588
-665,-285,589
-622,-225,573
-596,-164,551
-589,-113,528
-600,-80,509
-620,-69,515
-667,-98,549
-726,-168,594
-757,-242,638
-745,-270,721
-769,-284,869
-857,-296,1019
-960,-322,1156
-1068,-380,1285
-1127,-426,1314
-1161,-441,1310
-1293,-458,1362
-1403,-460,1449
-1391,-401,1564
-1360,-281,1571
-1358,-206,1453
-1226,-141,1157
-994,-47,850
-793,-11,649
-607,36,572
4657,-766,5780
-577,407,520
-723,362,580
355,350,357
-962,379,771
-951,352,767
-890,370,718
-836,387,487
-757,389,384
247,61,400
-426,342,308
-377,347,359
-368,382,450
1293,728,1638
-604,420,218
-617,490,84
-468,461,109
-362,438,177
230,-963,1240
-398,683,40
-504,682,39
-1144,-1746,622
-1144,-1746,622
-182,670,470
-213,699,329
-465,729,-51
-545,750,-85
-439,793,65
-376,796,105
-456,716,189
-531,672,157
236,2152,134
-558,611,63
-586,848,856
-996,486,1003
-381,574,306
-318,589,341
-1133,220,1292
-183,657,262
-159,682,241
-585,-455,716
-309,762,171
-323,766,153
-385,-691,82
-385,-691,82
-395,824,126
-459,864,174
-557,936,307
-549,954,406
-142,-87,-48
-586,1039,386
-580,1065,545
-499,1140,410
-98,-673,65
37,-681,407
-312,1016,376
-403,992,361
-549,958,364
97,-463,196
-88,-810,454
-121,-810,454
-380,815,598
-263,813,705
-379,741,766
-496,813,676
-532,684,445
-433,928,233
-358,909,243
-508,906,182
-386,995,123
-308,998,210
-254,1011,446
-318,998,493
19,-124,-53
482,-816,-355
378,-816,-355
-547,771,482
-498,691,347
-274,593,133
-268,549,125
390,-1330,357
-363,522,180
-414,496,284
-383,463,422
-1242,-1264,657
-1281,-1513,712
-129,332,696
-37,372,698
-2,357,610
378,-1044,-268
-112,239,334
-147,210,275
0,0,249
87,-1493,-1724
87,-1493,-1724
-63,290,260
-80,219,239
