89,21,512,42647,-150290,-32165
89,21,512,42647,-150290,-32165
138,65,1020,252787,413192,-102847
128,49,1069,-437,54810,8942
114,35,1071,-9450,61145,9537
114,35,1071,-9450,61145,9537
117,49,1036,122,8942,2905
136,40,1002,1995,-3622,2432
131,45,1030,1610,-1435,3395
131,45,1030,1610,-1435,3395
126,39,1033,-822,2187,2397
139,66,1042,-2432,3500,612
141,52,1002,-857,9870,315
141,52,1002,-857,9870,315
120,58,1010,4830,29435,1855
89,57,1047,8417,45360,3990
57,35,1101,8400,47950,5092
57,35,1101,8400,47950,5092
41,36,1142,1907,37782,3850
-8,20,1117,-7542,16362,3500
74,64,1073,-16450,577,-910
74,64,1073,-16450,577,-910
97,28,998,-13405,-10237,2082
47,44,1015,-8942,472,2817
33,41,1028,-6685,10710,2310
33,41,1028,-6685,10710,2310
31,38,1021,-6632,12180,2537
31,25,1010,-7682,12267,3587
46,16,1022,-7857,11287,3745
46,16,1022,-7857,11287,3745
38,14,1041,-9012,10482,2677
20,21,1047,-10430,5145,-490
31,24,1010,-9030,-1015,-2835
31,24,1010,-9030,-1015,-2835
31,13,964,-6317,2170,-3132
21,3,950,-1960,14280,-2047
5,-13,984,2327,25147,-1382
5,-13,984,2327,25147,-1382
-3,5,1013,6212,28017,-2100
-40,36,1078,11042,28105,-3062
-63,49,1115,13160,25427,-2835
-63,49,1115,13160,25427,-2835
-63,45,1101,15382,16082,-1015
-49,45,1064,18585,6650,-52
-51,42,1039,19845,1680,682
-51,42,1039,19845,1680,682
-47,43,1041,17640,-1435,1015
-45,59,1049,13492,-7227,315
-28,85,1056,9555,-13282,-1680
-28,85,1056,9555,-13282,-1680
-41,74,1078,7332,-14997,297
-37,55,1062,5670,-17605,2275
-24,55,1022,6107,-21717,1837
-24,55,1022,6107,-21717,1837
-87,76,1063,8592,-16625,-595
-32,106,1024,6527,-15907,-6230
-42,91,1045,9257,-24902,-4042
-42,91,1045,9257,-24902,-4042
-31,84,1048,7437,-30677,-6842
-23,74,1021,6422,-36977,-10675
-23,74,1021,7665,-34877,-10500
21,69,962,7665,-34877,-10500
32,61,960,9677,-24307,-7402
28,65,960,10482,-19232,-3867
28,65,960,10395,-14175,-822
48,77,957,10395,-14175,-822
74,59,980,9677,-3045,1820
38,64,1016,7560,6160,3815
38,64,1016,7560,6160,3815
7,95,1041,4217,7245,2625
