star5,27037
,125842,-188807,69930
-411,16,1218,133420,-159232,55895
-411,16,1218,133420,-159232,55895
128,12,364,38587,-149415,-19355
128,12,364,38587,-149415,-19355
245,18,686,250092,387082,-77175
224,7,646,-3325,-35665,29697
200,-12,620,-14735,-13632,43190
200,-12,620,-14735,-13632,43190
157,-23,560,-8837,-50400,38535
156,-6,530,-10640,-58520,36645
187,36,519,-14840,-59885,35910
187,36,519,-19250,-62107,36540
218,58,498,-19250,-62107,36540
259,66,504,-18305,-62912,38202
296,55,599,-11200,-55807,44152
296,55,599,-2940,-53550,53620
335,28,684,-2940,-53550,53620
372,48,769,1470,-62230,58730
445,78,688,-5635,-75687,56910
445,78,688,-7472,-89197,58922
556,89,607,-7472,-89197,58922
568,102,623,9135,-96267,72170
493,91,713,22242,-94325,87832
493,91,713,16905,-96827,93852
445,85,637,16905,-96827,93852
511,60,597,8487,-96022,92015
535,20,604,7787,-85242,94692
606,-13,669,12145,-79607,91210
606,-13,669,12145,-79607,91210
587,129,906,12670,-92050,77892
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
587,129,906,-8,-8,-8
119,8,503,2170,-71382,-28665
119,8,503,2170,-71382,-28665
243,16,993,235865,200987,-439250
243,18,997,39777,-140367,-47092
247,18,1004,682,-5127,-175
247,18,1004,682,-5127,-175
243,20,1005,490,-5162,-87
244,17,999,105,-4935,-52
241,18,997,210,-5040,-35
241,18,997,210,-5040,-35
245,15,998,437,-5040,-87
243,18,1002,455,-5127,-52
245,18,1003,402,-5232,-35
245,18,1003,402,-5232,-35
242,18,1002,315,-5180,-35
244,15,999,227,-5197,-52
243,16,1001,455,-5092,-70
243,16,1001,455,-5092,-70
244,17,1003,490,-4917,-157
241,18,1002,472,-4830,-175
242,17,999,402,-4795,-192
242,17,999,402,-4795,-192
244,17,999,507,-4970,-157
245,18,1007,700,-5057,-175
245,18,1007,542,-5005,-157
245,19,1007,542,-5005,-157
242,19,1003,350,-4970,-105
242,17,998,262,-5110,-105
242,17,998,262,-5110,-105
243,17,999,472,-5250,-122
245,19,1008,752,-5267,-157
245,20,1010,525,-5127,-140
245,20,1010,525,-5127,-140
242,20,1006,297,-5005,-105
242,18,1001,210,-5040,-70
244,15,999,280,-5145,-70
244,15,999,280,-5145,-70
244,18,1006,560,-5057,-105
245,20,1010,490,-5005,-122
241,20,1007,280,-4812,-140
241,20,1007,280,-4812,-140
243,15,997,35,-4882,-122
243,14,999,437,-5075,-105
244,19,1009,770,-5110,-140
244,19,1009,770,-5110,-140
245,20,1010,472,-5057,-122
242,19,1006,297,-4882,-140
242,19,1006,245,-4917,-87
242,19,1004,245,-4917,-87
243,16,1002,192,-5057,-52
243,18,1005,420,-5145,-87
243,18,1005,420,-5145,-87
245,16,1006,437,-5197,-87
244,17,1006,402,-5145,-70
242,19,1006,297,-5040,-52
242,19,1006,297,-5040,-52
244,17,1003,280,-5057,-52
242,18,1007,507,-4882,-140
243,18,1005,332,-4742,-140
243,18,1005,332,-4742,-140
244,18,1004,315,-4760,-140
243,19,1007,455,-4760,-192
244,18,1005,367,-4865,-140
244,18,1005,367,-4865,-140
243,18,1004,280,-4952,-122
243,18,1006,367,-5005,-105
244,16,1005,315,-5057,-105
244,16,1005,315,-5057,-105
244,16,1005,420,-5162,-105
243,20,1009,472,-5110,-122
244,19,1009,367,-5022,-122
244,19,1009,367,-5022,-122
244,18,1006,227,-4952,-70
244,17,1004,210,-5022,-52
244,17,1004,315,-5092,-35
242,16,1004,315,-5092,-35
243,15,1003,367,-5145,-70
244,16,1006,507,-5145,-105
244,16,1006,507,-5145,-105
243,18,1007,507,-5040,-157
244,19,1007,402,-5005,-175
242,18,1004,262,-4987,-122
242,18,1004,262,-4987,-122
244,17,1003,297,-5040,-122
244,18,1008,525,-5127,-105
244,19,1011,542,-5145,-122
244,19,1011,542,-5145,-122
244,18,1009,367,-5040,-122
243,16,1004,210,-5022,-105
244,17,1005,385,-5057,-122
244,17,1005,385,-5057,-122
244,18,1007,525,-5092,-122
244,19,1009,507,-5057,-122
244,17,1006,350,-5022,-122
244,17,1006,350,-5022,-122
244,17,1005,367,-5005,-140
244,18,1007,472,-4987,-122
243,19,1009,490,-5005,-122
243,19,1009,490,-5005,-122
245,18,1007,332,-4952,-140
243,18,1005,332,-5057,-105
243,18,1005,507,-5092,-105
244,18,1008,507,-5092,-105
